ID,Fattening_group.Pen,t (day),Wt (kg),FIt (kg day-1)
34,202037-115,10,46,2.139
34,202037-115,11,47,2.092
34,202037-115,12,49,2.12
34,202037-115,13,49.5,1.994
34,202037-115,14,50.5,1.784
34,202037-115,15,51.5,2.257
34,202037-115,16,53.75,2.132
34,202037-115,17,54,1.822
34,202037-115,18,54.25,1.939
34,202037-115,19,55,2.013
34,202037-115,20,56,1.939
34,202037-115,21,55.75,1.31
34,202037-115,22,57,2.216
34,202037-115,23,58.5,2.011
34,202037-115,24,60,2.523
34,202037-115,25,60.75,1.963
34,202037-115,26,61.5,2.398
34,202037-115,27,60,0.457
34,202037-115,28,61.5,2.83
34,202037-115,29,64,2.451
34,202037-115,30,65.5,2.432
34,202037-115,31,65.5,2.098
34,202037-115,32,66.5,2.002
34,202037-115,33,68,2.685
34,202037-115,34,68.125,1.989
34,202037-115,35,70,2.324
34,202037-115,36,69.75,1.921
34,202037-115,37,72,2.498
34,202037-115,38,73,2.247
34,202037-115,39,74.5,2.796
34,202037-115,40,75,2.418
34,202037-115,41,75.5,2.41
34,202037-115,42,77.25,2.654
34,202037-115,43,77,2.249
34,202037-115,44,79,3.111
34,202037-115,45,80,2.467
34,202037-115,46,80.75,3.054
34,202037-115,47,82.5,2.645
34,202037-115,48,82.5,2.873
34,202037-115,49,85.25,2.896
34,202037-115,50,86.5,2.942
34,202037-115,51,88,3.755
34,202037-115,52,89.625,3.192
34,202037-115,53,90,3.233
34,202037-115,54,91.75,3.415
34,202037-115,55,93.75,2.167
34,202037-115,56,93.5,2.974
34,202037-115,57,94.75,3.138
34,202037-115,58,96,2.963
34,202037-115,59,96.5,3.624
34,202037-115,60,96.653,0.019
34,202037-115,61,95.75,3.523
34,202037-115,62,97,2.667
34,202037-115,63,98.5,3.201
34,202037-115,64,100.75,3.103
34,202037-115,65,102,3.283
34,202037-115,66,102.5,2.878
34,202037-115,67,101,0.851
34,202037-115,68,102.5,4.084
34,202037-115,69,105,2.731
34,202037-115,70,107,3.987
71,202037-115,1,41.5,1.092
71,202037-115,2,41.5,1.514
71,202037-115,3,42.5,1.378
71,202037-115,4,43.5,1.734
71,202037-115,5,44.5,2.019
71,202037-115,6,46,2.032
71,202037-115,7,47.5,1.914
71,202037-115,8,48.5,1.733
71,202037-115,9,49.5,1.678
71,202037-115,10,50.5,1.739
71,202037-115,11,51,1.916
71,202037-115,12,52.75,1.522
71,202037-115,13,52.25,1.363
71,202037-115,14,53.5,1.953
71,202037-115,15,54.5,1.338
71,202037-115,16,55,1.63
71,202037-115,17,55.75,1.322
71,202037-115,18,57.25,1.823
71,202037-115,19,56.5,1.879
71,202037-115,20,58,2.043
71,202037-115,21,57.5,2.188
71,202037-115,22,59,2.108
71,202037-115,23,60.125,2.629
71,202037-115,24,61.293,2.005
71,202037-115,25,62.25,2.249
71,202037-115,26,63,2.076
71,202037-115,27,64.5,2.555
71,202037-115,28,65,2.236
71,202037-115,29,67,2.556
71,202037-115,30,68.5,2.264
71,202037-115,31,69.5,2.303
71,202037-115,32,71,2.799
71,202037-115,33,71.5,2.437
71,202037-115,34,72.75,2.168
71,202037-115,35,73.25,2.599
71,202037-115,36,74.5,2.123
71,202037-115,37,75,2.571
71,202037-115,38,76.25,2.237
71,202037-115,39,77.5,2.664
71,202037-115,40,78,2.765
71,202037-115,41,79.25,2.18
71,202037-115,42,80.75,2.442
71,202037-115,43,81.25,2.668
71,202037-115,44,82,2.187
71,202037-115,45,82,2.593
71,202037-115,46,83.75,2.656
71,202037-115,47,85.25,2.937
71,202037-115,48,86.75,2.357
71,202037-115,49,87.75,2.771
71,202037-115,50,89.25,2.658
71,202037-115,51,90.5,2.881
71,202037-115,52,91,2.923
71,202037-115,53,92,2.954
71,202037-115,54,92.5,2.26
71,202037-115,55,94,2.672
71,202037-115,56,94,2.402
71,202037-115,57,94.5,2.76
71,202037-115,58,95.5,2.795
71,202037-115,59,96.75,2.203
71,202037-115,60,97.251,1.532
71,202037-115,61,97,3.064
71,202037-115,62,98.5,1.96
71,202037-115,63,99.5,3.458
71,202037-115,64,101,2.447
71,202037-115,65,103,3.382
71,202037-115,66,105,2.944
71,202037-115,67,104.473,0.492
71,202037-115,68,103.5,3.509
71,202037-115,69,105,2.811
71,202037-115,70,109.5,3.263
97,202037-118,1,41,1.362
97,202037-118,2,43,1.479
97,202037-118,3,44,1.696
97,202037-118,4,45.25,1.579
97,202037-118,5,46.5,1.715
97,202037-118,6,47,1.622
97,202037-118,7,48.75,1.65
97,202037-118,8,49,1.682
97,202037-118,9,50,1.655
97,202037-118,10,51,2.016
97,202037-118,11,52,1.909
97,202037-118,12,53.5,1.962
97,202037-118,13,54.5,2.173
97,202037-118,14,55,1.766
97,202037-118,15,56,1.365
97,202037-118,16,55,1.073
97,202037-118,17,56.25,1.073
97,202037-118,18,56.5,1.378
97,202037-118,19,58,1.609
97,202037-118,20,59.75,1.879
97,202037-118,21,60,2.063
97,202037-118,22,61.25,2.487
97,202037-118,23,62.5,1.763
97,202037-118,24,62.5,2.139
97,202037-118,25,63,2.13
97,202037-118,26,62.75,1.484
97,202037-118,27,63.25,2.027
97,202037-118,28,65.25,2.409
97,202037-118,29,68,2.486
97,202037-118,30,69.5,2.713
97,202037-118,31,69,2.182
97,202037-118,32,70,2.307
97,202037-118,33,71,2.759
97,202037-118,34,72,2.449
97,202037-118,35,73,2.119
97,202037-118,36,73.75,2.181
97,202037-118,37,74.75,2.361
97,202037-118,38,76,2.524
97,202037-118,39,77,2.546
97,202037-118,40,77,2.042
97,202037-118,41,78,2.046
97,202037-118,42,77,1.575
97,202037-118,43,78.75,2.529
97,202037-118,44,81,2.298
97,202037-118,45,83.5,2.821
97,202037-118,46,84,1.998
97,202037-118,47,82.5,2.289
97,202037-118,48,84.25,2.654
97,202037-118,49,85.5,2.525
97,202037-118,50,87,2.292
97,202037-118,51,88,2.941
97,202037-118,52,88.5,2.327
97,202037-118,53,90.5,2.71
97,202037-118,54,90.5,2.115
97,202037-118,55,91.75,1.707
97,202037-118,56,91.25,2.849
97,202037-118,57,93.5,2.741
97,202037-118,58,95.5,3.092
97,202037-118,59,96.5,3.106
97,202037-118,60,97.25,0.482
97,202037-118,61,94.5,3.064
97,202037-118,62,98.25,2.617
97,202037-118,63,99.5,2.966
97,202037-118,64,101.5,2.594
97,202037-118,65,102.5,3.188
97,202037-118,66,104,3.366
97,202037-118,67,102.659,0.697
97,202037-118,68,100,2.541
97,202037-118,69,102.75,2.873
97,202037-118,70,105.5,3.219
56,202037-115,1,38,1.791
56,202037-115,2,38.5,1.203
56,202037-115,3,39.25,1.28
56,202037-115,4,40.5,1.451
56,202037-115,5,41,1.366
56,202037-115,6,42,1.45
56,202037-115,7,43.5,1.483
56,202037-115,8,43.5,1.718
56,202037-115,9,44.5,1.535
56,202037-115,10,46,1.684
56,202037-115,11,46.5,1.848
56,202037-115,12,48,1.951
56,202037-115,13,48.25,1.882
56,202037-115,14,50,1.702
56,202037-115,15,51,1.522
56,202037-115,16,51.5,1.759
56,202037-115,17,52.5,2.057
56,202037-115,18,53.5,1.75
56,202037-115,19,53.25,2.037
56,202037-115,20,54.5,1.581
56,202037-115,21,55,1.441
56,202037-115,22,56,2.007
56,202037-115,23,56.25,1.6
56,202037-115,24,57.5,1.86
56,202037-115,25,58,1.58
56,202037-115,26,59.5,1.704
56,202037-115,27,60,1.514
56,202037-115,28,61.5,2.229
56,202037-115,29,63,1.622
56,202037-115,30,64,2.096
56,202037-115,31,65,2.275
56,202037-115,32,66.25,2.551
56,202037-115,33,67,2.104
56,202037-115,34,69,2.113
56,202037-115,35,69.5,2.033
56,202037-115,36,70.5,2.586
56,202037-115,37,72.5,2.767
56,202037-115,38,73.5,2.647
56,202037-115,39,74.5,2.448
56,202037-115,40,73.5,2.476
56,202037-115,41,76,2.958
56,202037-115,42,78.5,2.947
56,202037-115,43,79,2.805
56,202037-115,44,79,2.283
56,202037-115,45,81,3.322
56,202037-115,46,81.5,2.765
56,202037-115,47,82,2.487
56,202037-115,48,84.5,3.119
56,202037-115,49,88,3.272
56,202037-115,50,89,3.457
56,202037-115,51,89.5,2.725
56,202037-115,52,89.5,2.75
56,202037-115,53,89.5,2.546
56,202037-115,54,91,2.824
56,202037-115,55,92.5,2.382
56,202037-115,56,94,3.29
56,202037-115,57,95,3.322
56,202037-115,58,96.5,2.369
56,202037-115,59,96.75,2.793
56,202037-115,60,96,0.833
56,202037-115,61,96.5,2.836
56,202037-115,62,98.75,3.106
56,202037-115,63,100.25,2.767
56,202037-115,64,101.5,3.218
56,202037-115,65,104.5,3.28
56,202037-115,66,105,3.063
56,202037-115,67,102,1.082
56,202037-115,68,105.5,3.647
56,202037-115,69,107,3.021
56,202037-115,70,109.5,3.516
77,202037-117,1,39.5,1.565
77,202037-117,2,41,1.452
77,202037-117,3,43.5,2.16
77,202037-117,4,44.5,2.118
77,202037-117,5,45,2.191
77,202037-117,6,46.5,1.797
77,202037-117,7,47.5,2.259
77,202037-117,8,48.5,2.034
77,202037-117,9,49.25,2.207
77,202037-117,10,50.25,1.644
77,202037-117,11,52,2.226
77,202037-117,12,53.5,2.004
77,202037-117,13,54.5,2.111
77,202037-117,14,54.5,1.69
77,202037-117,15,56,1.555
77,202037-117,16,56.5,2.552
77,202037-117,17,58.5,2.207
77,202037-117,18,59,2.285
77,202037-117,19,60,2.189
77,202037-117,20,61.25,2.056
77,202037-117,21,61,2.173
77,202037-117,22,63.25,3.025
77,202037-117,23,65,2.286
77,202037-117,24,66,2.826
77,202037-117,25,68,2.732
77,202037-117,26,69,2.814
77,202037-117,27,70.25,2.67
77,202037-117,28,72.5,3.089
77,202037-117,29,74.5,2.336
77,202037-117,30,75,3.01
77,202037-117,31,74.5,2.152
77,202037-117,32,77,3.233
77,202037-117,33,78,2.5
77,202037-117,34,79,2.732
77,202037-117,35,80,3.13
77,202037-117,36,79.75,2.659
77,202037-117,37,80.375,2.148
77,202037-117,38,81,2.698
77,202037-117,39,82.5,2.569
77,202037-117,40,85,2.916
77,202037-117,41,85.5,3.579
77,202037-117,42,89,3.53
77,202037-117,43,90.5,3.552
77,202037-117,44,90.875,2.68
77,202037-117,45,91,3.285
77,202037-117,46,92,3.116
77,202037-117,47,92.5,2.994
77,202037-117,48,93.75,3.457
77,202037-117,49,96.5,3.357
77,202037-117,50,97.25,3.87
77,202037-117,51,99.25,3.339
77,202037-117,52,99,3.328
77,202037-117,53,100.5,3.177
77,202037-117,54,102.75,3.414
77,202037-117,55,103.5,4.208
77,202037-117,56,105,3.314
77,202037-117,57,107.5,4.472
77,202037-117,58,109.625,3.609
77,202037-117,59,108.75,4.389
77,202037-117,60,109.5,1.067
77,202037-117,61,107.5,4.134
77,202037-117,62,111.625,3.898
77,202037-117,63,114,5.022
77,202037-117,64,115.5,4.561
77,202037-117,65,117,4.317
77,202037-117,66,117.75,4.309
77,202037-117,67,119.5,2.083
77,202037-117,68,114,3.084
77,202037-117,69,118.5,4.4
77,202037-117,70,120.5,4.317
69,202037-117,1,32.5,1.408
69,202037-117,2,34.5,1.305
69,202037-117,3,34.75,1.09
69,202037-117,4,36,1.928
69,202037-117,5,37,1.712
69,202037-117,6,38,1.769
69,202037-117,7,40,1.779
69,202037-117,8,41,2.023
69,202037-117,9,42,1.627
69,202037-117,10,42.5,1.383
69,202037-117,11,44.25,2.201
69,202037-117,12,45.5,1.635
69,202037-117,13,47,1.939
69,202037-117,14,47,1.749
69,202037-117,15,47.5,1.295
69,202037-117,16,47,1.329
69,202037-117,17,48.5,1.795
69,202037-117,18,49,1.851
69,202037-117,19,50,1.872
69,202037-117,20,51.5,2.033
69,202037-117,21,53,2.042
69,202037-117,22,54,2.152
69,202037-117,23,55.25,2.025
69,202037-117,24,56.5,2.072
69,202037-117,25,57.5,2.08
69,202037-117,26,59,2.475
69,202037-117,27,60,2.114
69,202037-117,28,60.5,2.168
69,202037-117,29,62.5,2.204
69,202037-117,30,62.75,2.147
69,202037-117,31,63.875,2.381
69,202037-117,32,65,1.865
69,202037-117,33,66,1.96
69,202037-117,34,66.5,2.134
69,202037-117,35,67.5,2.217
69,202037-117,36,67,1.907
69,202037-117,37,68.625,2.04
69,202037-117,38,70,2.22
69,202037-117,39,70.5,2.081
69,202037-117,40,72,2.554
69,202037-117,41,74.375,2.92
69,202037-117,42,76.25,2.76
69,202037-117,43,77.625,2.37
69,202037-117,44,77.5,2.994
69,202037-117,45,78,2.246
69,202037-117,46,79,2.212
69,202037-117,47,79,2.774
69,202037-117,48,81.625,1.913
69,202037-117,49,81.5,2.868
69,202037-117,50,83.5,2.403
69,202037-117,51,84.25,2.963
69,202037-117,52,86.25,2.249
69,202037-117,53,87.5,2.878
69,202037-117,54,89.5,3.1
69,202037-117,55,89.5,3.281
69,202037-117,56,91.5,2.739
69,202037-117,57,91.75,2.72
69,202037-117,58,94,3.156
69,202037-117,59,93.5,2.768
69,202037-117,60,93,0.918
69,202037-117,61,93.5,3.998
69,202037-117,62,95.5,2.484
69,202037-117,63,97,2.947
69,202037-117,64,98,2.609
69,202037-117,65,98.625,3.51
69,202037-117,66,100,2.609
69,202037-117,67,100.484,2.997
69,202037-117,68,97.5,2.706
69,202037-117,69,102.5,3.578
69,202037-117,70,105,2.865
59,202037-115,1,39.25,1.307
59,202037-115,2,40,0.968
59,202037-115,3,40,1.218
59,202037-115,4,40.5,1.695
59,202037-115,5,43,1.547
59,202037-115,6,44,1.811
59,202037-115,7,45.5,1.854
59,202037-115,8,46,1.066
59,202037-115,9,46.25,1.835
59,202037-115,10,48.5,1.946
59,202037-115,11,49,1.897
59,202037-115,12,50,2.283
59,202037-115,13,50.5,2.313
59,202037-115,14,52.5,1.434
59,202037-115,15,53,2.102
59,202037-115,16,53.5,1.719
59,202037-115,17,54.5,1.916
59,202037-115,18,55.25,1.804
59,202037-115,19,56,1.872
59,202037-115,20,56.5,2.027
59,202037-115,21,55.75,1.711
59,202037-115,22,57.5,1.492
59,202037-115,23,58.25,2.306
59,202037-115,24,59.75,1.888
59,202037-115,25,59.5,2.229
59,202037-115,26,61.5,1.857
59,202037-115,27,63,2.53
59,202037-115,28,63.75,1.629
59,202037-115,29,62.75,1.887
59,202037-115,30,65.25,2.053
59,202037-115,31,66.75,2.625
59,202037-115,32,68,2.266
59,202037-115,33,69,2.159
59,202037-115,34,70,1.657
59,202037-115,35,70.5,2.771
59,202037-115,36,72.5,2.375
59,202037-115,37,74.5,2.786
59,202037-115,38,76,2.794
59,202037-115,39,76,2.577
59,202037-115,40,77,1.896
59,202037-115,41,77.5,2.511
59,202037-115,42,77,2.487
59,202037-115,43,77.75,2.47
59,202037-115,44,80,2.615
59,202037-115,45,81,2.697
59,202037-115,46,81.5,2.721
59,202037-115,47,81.875,1.371
59,202037-115,48,83.25,3.625
59,202037-115,49,86,2.667
59,202037-115,50,87.75,2.433
59,202037-115,51,89.5,2.682
59,202037-115,52,90,2.975
59,202037-115,53,91,3.301
59,202037-115,54,92,2.016
59,202037-115,55,93,2.454
59,202037-115,56,93.75,2.514
59,202037-115,57,94.5,2.697
59,202037-115,58,96,3.26
59,202037-115,59,97,2.824
59,202037-115,60,97.25,1.708
59,202037-115,61,98.811,3.129
59,202037-115,62,100,3.637
59,202037-115,63,101.5,3.255
59,202037-115,64,101.638,2.358
59,202037-115,65,103,3.66
59,202037-115,66,103.75,3.113
59,202037-115,67,103,1.841
59,202037-115,68,104,3.558
59,202037-115,69,107.5,3.87
59,202037-115,70,107.668,2.795
40,202037-115,1,38.5,2.032
40,202037-115,2,39,1.168
40,202037-115,3,39.5,1.453
40,202037-115,4,40.5,1.35
40,202037-115,5,41.5,1.409
40,202037-115,6,42,1.382
40,202037-115,7,43,1.378
40,202037-115,8,43.5,1.241
40,202037-115,9,44,1.634
40,202037-115,10,45.069,1.325
40,202037-115,11,45.5,1.532
40,202037-115,12,47,0.929
40,202037-115,13,47.383,1.432
40,202037-115,14,48.5,1.627
40,202037-115,15,48.25,1.536
40,202037-115,16,50,1.857
40,202037-115,17,50.5,1.577
40,202037-115,18,51.75,2.018
40,202037-115,19,52,1.691
40,202037-115,20,52.25,2.027
40,202037-115,21,53,1.792
40,202037-115,22,53.25,1.94
40,202037-115,23,54.75,2.051
40,202037-115,24,55,1.671
40,202037-115,25,55,2.074
40,202037-115,26,57.25,1.498
40,202037-115,27,58.5,1.947
40,202037-115,28,59.25,2.076
40,202037-115,29,60,2.53
40,202037-115,30,62.75,2.605
40,202037-115,31,63.75,2.081
40,202037-115,32,65,2.245
40,202037-115,33,65.5,1.996
40,202037-115,34,66,2.357
40,202037-115,35,67.25,2.039
40,202037-115,36,69,2.615
40,202037-115,37,70.5,2.283
40,202037-115,38,71,2.51
40,202037-115,39,71.5,2.351
40,202037-115,40,72.625,2.019
40,202037-115,41,73.75,2.552
40,202037-115,42,75,2.292
40,202037-115,43,76,2.406
40,202037-115,44,75.5,1.969
40,202037-115,45,76,2.588
40,202037-115,46,77.5,2.518
40,202037-115,47,79,1.879
40,202037-115,48,79,2.499
40,202037-115,49,81,3.028
40,202037-115,50,83.25,2.623
40,202037-115,51,83.5,2.611
40,202037-115,52,85.75,2.492
40,202037-115,53,84.5,2.67
40,202037-115,54,86.5,2.502
40,202037-115,55,87,2.514
40,202037-115,56,88.5,3.086
40,202037-115,57,89.5,2.539
40,202037-115,58,91,2.414
40,202037-115,59,90.5,2.317
40,202037-115,60,91.5,1.53
40,202037-115,61,90,2.843
40,202037-115,62,93,2.496
40,202037-115,63,93.75,2.122
40,202037-115,64,94.5,3.588
40,202037-115,65,97,3.134
40,202037-115,66,99,2.777
40,202037-115,67,98.75,1.666
40,202037-115,68,98,3.535
40,202037-115,69,101.5,3.243
40,202037-115,70,103.5,2.844
73,202037-115,1,35.25,1.734
73,202037-115,2,36,1.564
73,202037-115,3,36.5,1.487
73,202037-115,4,37.5,1.657
73,202037-115,5,38.5,1.5
73,202037-115,6,39.75,1.814
73,202037-115,7,40.5,1.469
73,202037-115,8,41,1.683
73,202037-115,9,42.5,1.658
73,202037-115,10,43,1.909
73,202037-115,11,43.75,1.804
73,202037-115,12,45.5,1.744
73,202037-115,13,45.5,1.702
73,202037-115,14,47.5,2.211
73,202037-115,15,48,1.573
73,202037-115,16,49.5,1.894
73,202037-115,17,50,1.871
73,202037-115,18,51,1.983
73,202037-115,19,51.25,1.831
73,202037-115,20,52,1.505
73,202037-115,21,52,2.143
73,202037-115,22,53,1.849
73,202037-115,23,54.5,2.323
73,202037-115,24,55.5,2.041
73,202037-115,25,56,2.036
73,202037-115,26,57.5,1.88
73,202037-115,27,58,1.626
73,202037-115,28,59,2.495
73,202037-115,29,59,1.611
73,202037-115,30,61,2.419
73,202037-115,31,62,1.747
73,202037-115,32,62.75,1.981
73,202037-115,33,63.5,1.893
73,202037-115,34,64.5,1.752
73,202037-115,35,65.5,2.392
73,202037-115,36,65.75,1.807
73,202037-115,37,67.5,2.529
73,202037-115,38,68.75,1.972
73,202037-115,39,69,2.194
73,202037-115,40,69.5,2.162
73,202037-115,41,71,2.391
73,202037-115,42,72,1.928
73,202037-115,43,72.5,1.953
73,202037-115,44,72,2.358
73,202037-115,45,73.5,1.618
73,202037-115,46,74,2.252
73,202037-115,47,74.5,2.374
73,202037-115,48,76.25,2.228
73,202037-115,49,78,2.718
73,202037-115,50,80.5,2.656
73,202037-115,51,79.75,2.398
73,202037-115,52,81.25,2.663
73,202037-115,53,83,2.559
73,202037-115,54,83,2.377
73,202037-115,55,84.25,2.96
73,202037-115,56,85.75,2.227
73,202037-115,57,86.75,2.877
73,202037-115,58,87.375,2.269
73,202037-115,59,88.5,2.667
73,202037-115,60,89.25,1.744
73,202037-115,61,89.5,2.588
73,202037-115,62,90.5,3.201
73,202037-115,63,92.5,2.891
73,202037-115,64,92.5,3.283
73,202037-115,65,94.75,2.799
73,202037-115,66,94.75,2.9
73,202037-115,67,95.87,0.595
73,202037-115,68,96,4.003
73,202037-115,69,97.5,2.692
73,202037-115,70,99.5,3.258
2,202040-13,1,33.5,0.642
2,202040-13,2,34.25,1.099
2,202040-13,3,34.25,1.776
2,202040-13,4,36,1.775
2,202040-13,5,37.5,1.334
2,202040-13,6,38.75,2.036
2,202040-13,7,39.5,1.661
2,202040-13,8,41,2.061
2,202040-13,9,42.5,2.084
2,202040-13,10,43,1.993
2,202040-13,11,43.75,1.936
2,202040-13,12,45.5,1.93
2,202040-13,13,47,1.766
2,202040-13,14,48,1.811
2,202040-13,15,50.75,2.442
2,202040-13,16,51.5,2.391
2,202040-13,17,52,2.021
2,202040-13,18,53,2.11
2,202040-13,19,53.5,1.712
2,202040-13,20,54,1.601
2,202040-13,21,56,2.112
2,202040-13,22,56.875,1.986
2,202040-13,23,57,1.576
2,202040-13,24,57,1.502
2,202040-13,25,56.5,1.814
2,202040-13,26,57.75,1.759
2,202040-13,27,58.5,1.631
2,202040-13,28,59,1.472
2,202040-13,29,61,2.157
2,202040-13,30,61.5,1.992
2,202040-13,31,62.5,2.284
2,202040-13,32,64,2.075
2,202040-13,33,65,1.936
2,202040-13,34,66.25,2.388
2,202040-13,35,67.25,2.627
2,202040-13,36,68.75,3.001
2,202040-13,37,70,2.283
2,202040-13,38,69.75,2.577
2,202040-13,39,71.5,3.096
2,202040-13,40,70.5,2.151
2,202040-13,41,72.5,2.404
2,202040-13,42,73.75,2.458
2,202040-13,43,75.5,2.918
2,202040-13,44,76.5,3.787
2,202040-13,45,76.875,2.563
2,202040-13,46,80,3.045
2,202040-13,47,81,1.928
2,202040-13,48,82.5,2.73
2,202040-13,49,84.25,3.71
2,202040-13,50,86,3.089
2,202040-13,51,87.5,3.868
2,202040-13,52,88.5,2.957
2,202040-13,53,89.875,3.308
2,202040-13,54,89.75,1.941
2,202040-13,55,93,3.645
2,202040-13,56,93.5,2.467
2,202040-13,57,97.5,3.213
2,202040-13,58,97,3.671
2,202040-13,59,99.5,3.396
2,202040-13,60,100.5,2.993
2,202040-13,61,103,2.501
2,202040-13,62,105.75,3.679
2,202040-13,63,104,1.919
2,202040-13,64,104.75,3.189
2,202040-13,65,107.25,2.96
2,202040-13,66,110,3.133
2,202040-13,67,111.25,3.771
2,202040-13,68,112,2.401
2,202040-13,69,115,3.942
93,202040-11,1,42,1.921
93,202040-11,2,43,1.493
93,202040-11,3,44,1.821
93,202040-11,4,44,1.802
93,202040-11,5,45,1.991
93,202040-11,6,46,1.745
93,202040-11,7,48.5,2.117
93,202040-11,8,48.5,1.553
93,202040-11,9,50,2.299
93,202040-11,10,51,2.061
93,202040-11,11,52,2.107
93,202040-11,12,54,2.193
93,202040-11,13,54.875,1.752
93,202040-11,14,55.5,1.936
93,202040-11,15,56.75,2.42
93,202040-11,16,57.5,1.946
93,202040-11,17,59.375,1.911
93,202040-11,18,59.25,1.709
93,202040-11,19,60.5,2.168
93,202040-11,20,62,2.059
93,202040-11,21,63.5,1.995
93,202040-11,22,64.5,2.287
93,202040-11,23,64.5,1.854
93,202040-11,24,65.5,2.274
93,202040-11,25,66.5,2.121
93,202040-11,26,67,2.098
93,202040-11,27,68,2.118
93,202040-11,28,69.25,1.96
93,202040-11,29,70,2.196
93,202040-11,30,70.75,2.155
93,202040-11,31,72.5,2.212
93,202040-11,32,74.25,2.844
93,202040-11,33,76,2.425
93,202040-11,34,76.5,2.383
93,202040-11,35,77.5,2.209
93,202040-11,36,79,2.499
93,202040-11,37,80,2.978
93,202040-11,38,82,3.025
93,202040-11,39,82.5,2.191
93,202040-11,40,83,2.82
93,202040-11,41,85,2.618
93,202040-11,42,85.5,2.74
93,202040-11,43,87,2.495
93,202040-11,44,88.5,2.71
93,202040-11,45,89.25,2.876
93,202040-11,46,91.25,2.765
93,202040-11,47,91.5,2.711
93,202040-11,48,92.25,1.855
93,202040-11,49,92.75,3.339
93,202040-11,50,95,2.987
93,202040-11,51,96.75,2.561
93,202040-11,52,97.5,2.926
93,202040-11,53,99.5,2.959
93,202040-11,54,100.5,2.601
93,202040-11,55,101.25,3.046
93,202040-11,56,102,2.798
93,202040-11,57,103.5,2.624
93,202040-11,58,104.25,2.975
93,202040-11,59,105,3.039
93,202040-11,60,107,2.672
93,202040-11,61,108.5,3.118
93,202040-11,62,108.625,2.626
93,202040-11,63,109.75,2.775
93,202040-11,64,111.5,2.663
93,202040-11,65,111.75,2.825
93,202040-11,66,112.5,2.518
93,202040-11,67,114.5,3.171
93,202040-11,68,115.5,3.19
93,202040-11,69,116.75,2.778
24,202040-14,1,35.25,0.923
24,202040-14,2,34,0.779
24,202040-14,3,34,1.551
24,202040-14,4,35.5,1.565
